Applicant_Gender,Owned_Car,Owned_Realty,Total_Income,Applicant_Age,Years_of_Working,Status,Government employee,Hourly/commission employee,Pensioner,Salaried employee,Student,Married,Separated,Single,Widow,Bachelor's degree,High school,Master's degree or higher,Some college,Some high school,Homeowner,Public housing,Renting,With parents
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,31,6,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,41,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,41,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,41,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,41,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,41,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,15750,48,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,50400,53,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,50400,53,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,30,11,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,15750,30,6,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,15750,30,6,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,15750,30,6,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,15750,30,6,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,15750,30,6,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,1,31500,31,9,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,1,1,31500,31,9,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0,1,35280,46,3,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,0,15750,45,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,15750,45,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,15750,45,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,15750,45,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,15750,45,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,15750,45,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,15750,45,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,15750,45,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,18900,38,12,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,18900,38,12,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,18900,38,12,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,18900,38,12,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,28350,55,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,28350,55,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,28350,47,5,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,28350,47,5,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,28350,47,5,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,28350,47,5,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,28350,47,5,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,28350,47,5,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,28350,47,5,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,1,1,22050,36,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,22050,36,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,22050,36,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,22050,36,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,22050,36,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,14490,33,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,28350,38,15,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,25200,41,14,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,25200,41,14,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,25200,41,14,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,25200,41,14,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,15750,42,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,15750,42,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,15750,42,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,15750,42,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,15750,42,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,15750,42,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,15750,42,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,15750,42,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,15750,42,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,15750,42,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,15750,42,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,15750,42,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,15750,42,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,15750,42,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,37800,31,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,37800,31,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,37800,31,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,37800,31,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,37800,31,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,37800,31,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,37800,31,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,37800,31,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,37800,31,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,37800,31,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,37800,31,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,37800,31,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,37800,31,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,37800,31,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0,0,17640,39,16,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,17640,39,16,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,12600,42,4,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,25200,33,4,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,18900,41,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,41,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,41,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,41,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,41,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,31,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,31,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,31,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,31,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,31,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,31,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,31,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,31,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,31,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,31,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,31500,40,2,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,31500,40,2,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,31500,40,2,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,31500,40,2,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,1,1,34650,43,4,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,34650,43,4,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,34650,43,4,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,34650,43,4,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,30240,35,14,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,30240,35,14,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,30240,35,14,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,30240,35,14,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,30240,35,14,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,30240,35,14,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,11340,36,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,11340,36,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,49,6,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,49,6,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,49,6,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,49,6,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,49,6,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,49,6,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,49,6,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,49,6,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,31500,45,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,31500,45,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,31500,45,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,31500,45,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,31500,45,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,31500,45,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,31500,45,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,31500,45,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,31500,45,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,31500,45,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,31500,45,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,31500,45,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,31500,45,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,31500,45,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,31500,45,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,31500,45,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,1,15750,37,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,12600,46,16,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,12600,46,16,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,12600,46,16,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,12600,46,16,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,12600,46,16,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,12600,46,16,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,12600,46,16,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,12600,46,16,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,12600,46,16,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,12600,46,16,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,9450,39,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,9450,39,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,43,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,43,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,43,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,43,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,43,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,43,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,43,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,9450,43,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,15750,35,1,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,15750,35,1,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,15750,35,1,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,14490,40,19,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,14490,40,19,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,14490,40,19,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,14490,40,19,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,38,5,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,7560,32,4,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,1,20160,37,16,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,40,2,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,0,1,18900,40,2,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,0,1,18900,40,2,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,0,0,18900,52,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18900,52,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18900,52,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18900,52,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18900,52,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,20790,41,6,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,20790,41,6,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,20790,41,6,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,31500,41,1,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
0,0,1,31500,41,1,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
0,0,1,31500,41,1,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1,0,1,29610,35,7,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,29610,35,7,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,29610,35,7,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,29610,35,7,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,29610,35,7,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,15750,44,14,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,22050,48,13,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,22050,48,13,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,43,9,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,43,9,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,43,9,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,43,9,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,43,9,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,43,9,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,43,9,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,43,9,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,34650,34,8,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,34650,34,8,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,34650,34,8,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,34650,34,8,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,34650,34,8,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,34650,34,8,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,18900,41,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,18900,41,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,18900,41,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,18900,41,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,18900,41,5,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,18900,41,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,18900,41,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,31500,34,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,31500,34,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,31500,34,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,31500,34,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,31500,34,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,31500,34,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,31500,34,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,31500,34,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,31500,34,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1,31500,28,4,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1,31500,28,4,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1,31500,28,4,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1,35280,51,1,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,35280,51,1,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,35280,51,1,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,6300,49,8,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,6300,49,8,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,28350,62,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,28350,62,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,28350,62,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,28350,62,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,28350,62,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,28350,62,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,28350,62,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,51,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,0,12600,26,5,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,0,0,12600,26,5,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,0,0,12600,26,5,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,1,1,37800,45,1,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,31500,52,18,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,1,25200,26,8,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,25200,26,8,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,25200,26,8,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,18900,33,11,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
